sequenceID,MappingManager_main_FrameID,rot_w,rot_x,rot_y,rot_z,pos_x,pos_y,pos_z,cur_time,currentLocation_Timestamp,latLon_x,latLon_y,accuracy,0,accuracy,XRCameraIntrinsics_focalLength_x,XRCameraIntrinsics_focalLength_y,XRCameraIntrinsics_resolution_x,XRCameraIntrinsics_resolution_y,XRCameraIntrinsics_principalPoint_x,XRCameraIntrinsics_principalPoint_y,compass,compassAccuracy,compassMagnetic,satelliteView,satelliteUsed,speedMetersPerSecond,Input_acceleration_x,Input_acceleration_y,Input_acceleration_z,gyro_userAcceleration_x,gyro_userAcceleration_y,gyro_userAcceleration_z,ArFoundationCameraStats_mainArFoundation_CurrentSpeed,ArFoundationCameraStats_mainArFoundation_CurrentAngleSpeed,ArFoundationCameraStats_mainArFoundation_TimeRangeAverage,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageSpeed,ArFoundationCameraStats_mainArFoundation_InTimeRangeAverageAngleSpeed,ArFoundationLightManager_main_LastIntensity,lightEstimationData_averageBrightness,lightEstimationData_averageColorTemperature,lightEstimationData_colorCorrection_Value_r,lightEstimationData_colorCorrection_Value_g,lightEstimationData_colorCorrection_Value_b,lightEstimationData_averageIntensityInLumens,lightEstimationData_mainLightIntensityLumens,lightEstimationData_averageMainLightBrightness,lastFrameEventArgs_exposureDuration,lastFrameEventArgs_exposureOffset,vApplication_version,bApplication_buildGUID,Exif_ApertureValue,Exif_Brightness,Exif_ExposureTime,Exif_ShutterSpeed,Exif_ExposureBias,Exif_FNumber,Exif_FocalLength,Exif_Flash,Exif_ColorSpace,Exif_PhotographicSensitivity,Exif_MeteringMode,depth_CameraConfiguredDepthSensorSupport,depth_LastRGBWidth,depth_LastRGBHeight,depth_LastDepthWidth,depth_LastDepthHeight,depth_LastDepthConfidenceWidth,depth_LastDepthConfidenceHeight,depth_LastDepthRawWidth,depth_LastDepthRawHeight,depth_LastDepthSmoothedWidth,depth_LastDepthSmoothedHeight,depth_LastHumanDepthWidth,depth_LastHumanDepthHeight,depth_LastHumanStencilWidth,depth_LastHumanStencilHeight
39,0019,0.1009679,0.02502477,-0.9923779,0.06607062,0.5537567,1.235348,2.35779,1776164343,1776164338.12997,49.0815964,1.63037753,137,0,137,2540.85,2540.85,3840,2160,1933.781,1077.174,230.0051,25.77955,211.3408,-1,-1,-1,0.01792908,-1.211655,-0.1064758,-0.02310031,-0.2178108,0.0357765,0.9336612,12.29716,1,0.8595729,27.95781,1.113281,0.518789,5925.648,0,0,0,1037.578,0,0,0.00719424460431655,0.04434981,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.07162006474642,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0020,0.06747225,0.01210427,-0.9937871,0.08768316,0.2351074,1.269627,2.327943,1776164344,1776164338.12997,49.0815964,1.63037753,137,0,137,2540.924,2540.924,3840,2160,1934.81,1077.969,209.5107,25.14982,205.2377,-1,-1,-1,-0.00680542,-0.7442322,-0.1002655,-0.01077891,0.2429764,0.06088591,0.8923135,20.90166,1,0.8886619,26.20485,1.06523,0.4963972,5925.648,0,0,0,992.7944,0,0,0.00719424460431655,-0.008694271,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.01717228072404,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0021,-0.01869389,0.001734482,-0.9980593,0.05937489,-0.0189743,1.284025,2.276582,1776164344,1776164338.12997,49.0815964,1.63037753,137,0,137,2541.003,2541.003,3840,2160,1934.196,1076.951,209.5107,27.5223,192.8729,-1,-1,-1,-0.06425476,-1.129913,-0.04850769,-0.07801701,-0.1223932,0.1051934,0.8030103,40.00102,1,0.8644724,25.11582,1.0955,0.510503,5925.648,0,0,0,1021.006,0,0,0.00719424460431655,0.02499277,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.08680646856109,0.00719424460431655,7.11858909807269,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0022,-0.1215413,-0.006359268,-0.9900221,0.07101952,-0.2387772,1.317886,2.206746,1776164344,1776164338.12997,49.0815964,1.63037753,137,0,137,2540.702,2540.702,3840,2160,1934.333,1077.679,209.5107,24.38863,182.4474,-1,-1,-1,-0.02799988,-0.868866,-0.03038025,-0.02909498,0.1246586,0.1114062,0.6692437,34.15168,1,0.8400379,31.68262,1.201415,0.5598592,5908.128,0,0,0,1119.718,0,0,0.00694444444444444,0.1359467,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.21664461758483,0.00694444444444444,7.17459534315873,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0023,-0.1818789,-0.01438679,-0.9806478,0.07101426,-0.4401779,1.283765,2.040792,1776164345,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.679,2539.679,3840,2160,1933.823,1078.1,180.2793,24.38863,178.4828,-1,-1,-1,-0.1410217,-1.161682,-0.1268616,-0.06226302,-0.1762232,-0.0417109,0.9540625,7.207472,1,0.7738474,32.68462,1.149301,0.5355741,5832.135,0,0,0,1071.148,0,0,0.00617283950617284,0.0826317,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.27806811258244,0.00617283950617284,7.34121543834616,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0024,-0.1672095,-0.008264158,-0.9839416,0.06190092,-0.6830292,1.326228,1.85017,1776164345,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.565,2539.565,3840,2160,1934.948,1078.647,180.2793,23.30442,180.5714,-1,-1,-1,-0.01287842,-0.8528442,-0.1280365,-0.001583645,0.1440913,-0.02216291,0.8070018,22.88177,1,0.8270544,27.05353,1.003744,0.4677445,5832.135,0,0,0,935.4891,0,0,0.00606060606060606,-0.08017276,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.1402180448659,0.00606060606060606,7.36575246222328,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0025,-0.1888126,-0.02189673,-0.9810094,0.03861443,-0.8967133,1.3087,1.678009,1776164345,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.514,2539.514,3840,2160,1933.857,1077.817,180.2793,22.92838,176.9596,-1,-1,-1,0.01472473,-1.020981,-0.1393433,0.04448681,-0.03411776,-0.0304774,0.8692955,30.59731,1,0.867326,18.52831,0.991725,0.4621438,5832.135,0,0,0,924.2877,0,0,0.00636942675159236,-0.09465512,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.10634619758156,0.00636942675159236,7.29335894269059,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0026,-0.2573223,-0.01856374,-0.963075,0.07698765,-1.043259,1.311427,1.454198,1776164346,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.912,2539.912,3840,2160,1934.454,1077.824,175.3273,21.6098,169.9351,-1,-1,-1,0.02854919,-0.9880829,-0.0226593,0.02816168,-0.009995222,0.1205208,0.8225816,25.68216,1,0.8750064,21.87446,1.090453,0.5081513,5832.135,0,0,0,1016.303,0,0,0.00645161290322581,0.01944167,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.19912355875595,0.00645161290322581,7.27872359632219,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0027,-0.2908354,-0.0352367,-0.954643,0.05319716,-1.117561,1.284025,1.155375,1776164346,1776164338.12997,49.0815964,1.63037753,137,0,137,2540.071,2540.071,3840,2160,1934.148,1077.505,175.3273,21.24665,165.4626,-1,-1,-1,-0.05575562,-0.9713287,-0.1878815,-0.03313158,0.02565712,-0.07466006,1.066829,26.71749,1,0.8699915,23.28403,1.115321,0.5197396,5832.135,0,0,0,1039.479,0,0,0.00645161290322581,0.04655067,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.21430996257063,0.00645161290322581,7.27872359632219,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
39,0028,-0.3342856,-0.01857089,-0.9408707,0.05167885,-1.188065,1.304402,0.8661127,1776164346,1776164338.12997,49.0815964,1.63037753,137,0,137,2539.548,2539.548,3840,2160,1934.763,1078.13,175.3273,24.64074,160.7543,-1,-1,-1,-0.05441284,-0.9229279,-0.1044312,-0.05050521,0.06104887,-0.001466215,0.8332549,35.33068,1,0.9011014,25.97867,1.141002,0.531707,5832.135,0,0,0,1063.414,0,0,0.00645161290322581,0.07391958,v1.7.6,b16ec9c5d6ab84add850387b9fda50061,1.663754436006,5.25159097865009,0.00645161290322581,7.27872359632219,0,1.78,6.765,0,sRGB,64,Pattern,2,3840,2160,0,0,256,144,0,0,256,144,256,144,256,144
